DoubleLinkedList scenario: 2
Insert [%]:	35
RemoveAt [%]:	35
At [%]:		20
GetIndexOf [%]:10
11;removeAt
11;removeAt
11;removeAt
11;removeAt
11;removeAt
3;at
11;insert
11;insert
11;removeAt
11;removeAt
3;at
11;removeAt
8;getIndexOf
11;removeAt
11;insert
3;at
11;insert
11;insert
3;at
115;getIndexOf
11;removeAt
11;insert
3;at
134;getIndexOf
11;insert
11;removeAt
11;insert
11;removeAt
11;insert
81;getIndexOf
11;removeAt
3;getIndexOf
12;removeAt
11;removeAt
12;insert
11;removeAt
11;removeAt
11;insert
11;removeAt
3;at
11;insert
11;removeAt
11;removeAt
217;getIndexOf
12;insert
11;insert
3;at
3;at
11;insert
11;removeAt
11;insert
11;insert
11;insert
3;at
126;getIndexOf
11;insert
3;at
11;insert
11;insert
3;at
11;insert
3;at
11;insert
11;removeAt
148;getIndexOf
11;insert
11;removeAt
11;removeAt
11;removeAt
11;removeAt
11;removeAt
3;at
11;removeAt
3;at
11;removeAt
11;removeAt
11;insert
11;removeAt
3;at
11;removeAt
11;insert
3;at
11;removeAt
3;at
11;removeAt
11;removeAt
11;insert
11;insert
3;at
12;removeAt
474;getIndexOf
11;removeAt
11;insert
11;removeAt
11;insert
12;removeAt
11;removeAt
11;insert
3;at
11;insert
3;at
11;removeAt
11;insert
11;insert
456;getIndexOf
3;at
11;insert
11;insert
11;insert
11;removeAt
11;insert
11;insert
3;at
11;insert
11;removeAt
11;removeAt
3;at
11;insert
11;removeAt
13;insert
3;at
11;insert
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
47;getIndexOf
11;insert
11;removeAt
11;insert
12;insert
3;at
200;getIndexOf
11;removeAt
336;getIndexOf
11;insert
11;removeAt
11;insert
11;removeAt
11;removeAt
3;at
3;at
11;insert
3;at
11;removeAt
11;removeAt
3;at
11;insert
12;removeAt
11;removeAt
11;insert
11;insert
11;insert
11;insert
3;at
3;at
3;getIndexOf
11;removeAt
67;getIndexOf
238;getIndexOf
11;removeAt
11;removeAt
3;at
11;removeAt
11;insert
11;insert
11;removeAt
11;insert
11;removeAt
15;removeAt
26;removeAt
11;insert
11;removeAt
11;removeAt
3;at
11;insert
11;insert
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
11;removeAt
3;at
11;insert
11;removeAt
12;removeAt
3;at
83;getIndexOf
3;at
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
72;getIndexOf
3;at
